GLDay;GLMonth;GLYear;ConfigSKU;SKU;ConfigName;Supplier;Designer;Category;Buyer;Date QCed;01_WHSamples_OUT;02_SampleRoom_IN;03_SampleRoom_TO_studio;04_SampleRoom_FROM_studio;05_SampleRoom_OUT;06_WHSamples_IN
15.0;4.0;2015.0;YQ27FB3;;Pendant Amber Glass & Metal;Eurolux;Eurolux;Chandeliers & Pendants;Kerry;2015-03-25 08:45:00;;;;;;
19.0;8.0;2015.0;L4V47Q7;;Mens black leather 30mm belts;Woodheads;;;Bukiwe;;;;;;;
19.0;8.0;2015.0;3W7T78G;;Mens  Brown 30mm Leather belt;Woodheads;;;Bukiwe;;;;;;;
24.0;6.0;2015.0;84571SI;84571SI0034;Long sleeve twist dress;Thula Sindi;Thula Sindi;;Megan;2015-06-09 14:56:00;;2015-06-11 00:00:00;2015-06-11 00:00:00;2015-06-18 00:00:00;2015-06-18 00:00:00;2015-06-19 00:00:00
24.0;6.0;2015.0;3TNL82X;3TNL82X0034;Bib dress;Thula Sindi;Thula Sindi;;Megan;2015-06-09 14:56:00;;2015-06-11 00:00:00;2015-06-11 00:00:00;2015-06-18 00:00:00;2015-06-18 00:00:00;2015-06-19 00:00:00
24.0;6.0;2015.0;5KX38R5;5KX38R50034;Mutli-coloured short sleeve tunic with gold zipper;Thula Sindi;Thula Sindi;;Megan;2015-06-09 14:56:00;;;;;;2015-06-19 00:00:00
24.0;6.0;2015.0;PS448VI;PS448VI0034;Black long sleeve shift dress with neck facing det;Thula Sindi;Thula Sindi;;Megan;2015-06-09 14:56:00;;2015-06-11 00:00:00;2015-06-11 00:00:00;2015-06-18 00:00:00;2015-06-18 00:00:00;2015-06-19 00:00:00
24.0;6.0;2015.0;G5XQN16;G5XQN160034;Checked full skirted twist dress;Thula Sindi;Thula Sindi;;Megan;2015-06-09 14:56:00;;2015-06-11 00:00:00;2015-06-11 00:00:00;2015-06-18 00:00:00;2015-06-18 00:00:00;2015-06-19 00:00:00
15.0;4.0;2015.0;P21IEJ3;P21IEJ3;Knight Shirt;AN Fashions;BellField;Casual Wear;Craig;2015-03-19 10:50:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
15.0;4.0;2015.0;7NYT4I8;7NYT4I8;Brom Jacket;AN Fashions;BellField;Casual Wear;Craig;2015-03-19 10:50:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
15.0;4.0;2015.0;72BG946;72BG946;Oxide Jacket;AN Fashions;BellField;Casual Wear;Craig;2015-03-19 10:50:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
15.0;4.0;2015.0;S3U9LCS;S3U9LCS;Knight Shirt;AN Fashions;BellField;Casual Wear;Craig;2015-03-19 10:50:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
15.0;4.0;2015.0;9E1JJ7Q;9E1JJ7Q;Wolville Sweater;AN Fashions;BellField;Casual Wear;Craig;2015-03-19 10:50:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
15.0;4.0;2015.0;246KLOK;246KLOK0042;Drapped tee;Shanny Clothing ;edit;Plus Size;Catherine;2015-04-01 17:48:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
15.0;4.0;2015.0;3L59857;3L598570042;Drapped tee;Shanny Clothing ;edit;Plus Size;Catherine;2015-04-01 17:48:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
24.0;6.0;2015.0;8O5VP5E;8O5VP5E;Wide leg pant;Shanny Clothing;edit;Plus Size;Catherine;2015-06-23 13:55:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
1.0;4.0;2015.0;TH7Y77T;TH7Y77T0034;Duster Coat;Pink Velvet;c(inch);Jacket & Knitwear;Clarissa;2015-04-01 14:31:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
1.0;4.0;2015.0;6DX4FXE;6DX4FXE;Felt Floppy Hat;Leisure Pro;AVANTGARDE;Hats;Khanitah;2015-06-02 00:00:00;;;;2015-05-13 00:00:00;2015-05-13 00:00:00;
1.0;4.0;2015.0;H7646ZK;H7646ZK;Animal print Snood;Leisure Pro;AVANTGARDE;Scarves;Khanitah;2015-03-19 14:18:00;;;;2015-03-31 00:00:00;2015-03-31 00:00:00;
13.0;5.0;2015.0;XK7XU63;;Rick stretch jeans;Solid;Solid;Men\'S Casual Bottoms;Craig;2015-05-05 09:47:00;;;;;;
15.0;4.0;2015.0;I811PDJ;I811PDJ000M;Staley Jacket;AN Fashions;Dstruct;Casual Wear;Craig;2015-04-10 13:56:00;;;;;;2015-05-11 00:00:00
8.0;4.0;2015.0;1ZHCX35;1ZHCX35;Twist dress with long sleeves in purple print;Paige Smith;Paige Smith;Dresses;Carrington;2015-03-13 15:47:00;;;;2015-03-24 00:00:00;2015-03-24 00:00:00;
8.0;4.0;2015.0;Y7G4O67;Y7G4O670034;Black/Tan colour block pencil skirt;Posse Clothing;edit;Bottoms;Liezel;2015-04-01 17:15:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
1.0;4.0;2015.0;XO55F4E;XO55F4E;Heavy Control Tights;Proline;FALKE;Hoisery;Khanitah;2015-03-12 15:27:00;;;;2015-03-24 00:00:00;2015-03-24 00:00:00;
8.0;4.0;2015.0;2498W82;;Side Gauge Top Long Sleeve CM170A - Red;Cherry Melon;Cherry Melon;Maternity;Catherine;2015-03-26 13:16:00;;;;;;
8.0;4.0;2015.0;17I4I27;;Ballerina Pant - P105- Olive Green;Cherry Melon;Cherry Melon;Maternity;Catherine;2015-03-26 13:16:00;;;;;;
8.0;4.0;2015.0;3JB5P57;;Side Gauge Top 3/4 Sleeve CM170A -Royal stripe;Cherry Melon;Cherry Melon;Maternity;Catherine;2015-03-26 13:16:00;;;;;;
15.0;4.0;2015.0;32N3U6R;32N3U6ROSFA;Grey with lace dummychain;Pickalilly;Pickalilly;Girls;Kate;2015-02-11 13:38:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
1.0;4.0;2015.0;4H9D23U;4H9D23U;Small wooden blackboard;Biggie Best;Biggie Best;Wall Art;Kerry;2015-03-24 09:31:00;;;;2015-03-30 00:00:00;2015-03-30 00:00:00;
1.0;4.0;2015.0;9Z39MYG;9Z39MYG;Grey pitcher;Biggie Best;Biggie Best;Dinnerware & Serveware;Kerry;2015-03-24 09:31:00;;;;2015-03-30 00:00:00;2015-03-30 00:00:00;
22.0;4.0;2015.0;RB9713D;RB9713D;Ophelia dress;Jacoba Clothing Cc;Jacoba;Wedding;Khanitah;2015-04-15 08:22:00;;;;2015-04-21 00:00:00;2015-04-21 00:00:00;
22.0;4.0;2015.0;HQJ83D1;HQJ83D1;Ophelia dress;Jacoba Clothing Cc;Jacoba;Wedding;Khanitah;2015-04-15 08:22:00;;;;2015-04-21 00:00:00;2015-04-21 00:00:00;
8.0;4.0;2015.0;TAD3KB9;TAD3KB9;Darley Golfer;AN Fashions;Tokyo Tigers;Casual Wear;Craig;2015-03-19 16:02:00;;;;;2015-03-27 00:00:00;
8.0;4.0;2015.0;48QDK55;48QDK55;Darley Golfer;AN Fashions;Tokyo Tigers;Casual Wear;Craig;2015-03-19 16:02:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
1.0;4.0;2015.0;33RB4ZC;;White lace blouse;BTC;Suzanne Betro;;JeanneMarie;;;;;;;
1.0;4.0;2015.0;X7T95ES;X7T95ES;Snow Hoody;Voyager Shirts CC;Klevas;Casual Wear;Craig;2015-03-13 14:08:00;;;;2015-03-24 00:00:00;2015-03-24 00:00:00;
1.0;4.0;2015.0;HM34J8H;HM34J8H;Snow Hoody;Voyager Shirts CC;Klevas;Casual Wear;Craig;2015-03-13 14:08:00;;;;2015-03-24 00:00:00;2015-03-24 00:00:00;
22.0;4.0;2015.0;KC6VL3H;KC6VL3H;Lace bolero;Jacoba Clothing Cc;Jacoba;Wedding;Khanitah;2015-04-15 08:22:00;;;;2015-04-21 00:00:00;;
3.0;6.0;2015.0;W4B1M62;;essence french manicure & pedicure pen 01;Cosmetix;;;Houmayrah;;;;;;;
24.0;6.0;2015.0;919S6AV;919S6AV0034;Kari T-shirts (peacock travelling);Maya Prass Clothing;Maya Prass;Tops;JeanneMarie;2015-06-10 12:12:00;;2015-06-11 00:00:00;2015-06-11 00:00:00;2015-06-18 00:00:00;2015-06-18 00:00:00;
3.0;6.0;2015.0;9DD5TW5;9DD5TW5;Victoria trouser;Maya Prass Clothing;Maya Prass;Bottoms;JeanneMarie;2015-05-19 09:29:00;;;;2015-05-28 00:00:00;2015-05-28 00:00:00;
24.0;6.0;2015.0;87W78DT;87W78DT0034;Tilia cardigan;Maya Prass Clothing;Maya Prass;Jacket & Knitwear;JeanneMarie;2015-06-10 12:12:00;;2015-06-11 00:00:00;2015-06-11 00:00:00;2015-06-23 15:59:00;2015-06-23 15:59:00;
12.0;8.0;2015.0;Z69E3K8;;Omari dress;Adam and Eve Creative;Adam & Eve;;JeanneMarie;;;;;;;
12.0;8.0;2015.0;65C139E;;Cora Dress;Adam and Eve Creative;Adam & Eve;;JeanneMarie;;;;;;;
3.0;6.0;2015.0;PTDB882;PTDB882;Suzani coat (oxblood);Maya Prass Clothing;Maya Prass;Jacket & Knitwear;JeanneMarie;2015-05-19 09:29:00;;;;2015-05-25 00:00:00;2015-05-25 00:00:00;
12.0;8.0;2015.0;G8JCI14;;Benson wrap dress;Adam and Eve Creative;Adam & Eve;;JeanneMarie;;;;;;;
24.0;6.0;2015.0;EMG2A9Q;EMG2A9Q0034;Izba wrap dress;Maya Prass Clothing;Maya Prass;Dresses;JeanneMarie;2015-06-10 12:12:00;;2015-06-11 00:00:00;2015-06-11 00:00:00;2015-06-22 16:12:00;2015-06-22 16:12:00;
12.0;8.0;2015.0;GMHXT74;;Jean Blouse;Adam and Eve Creative;Adam & Eve;;JeanneMarie;;;;;;;
3.0;6.0;2015.0;Z1DE35O;Z1DE35O;Laula shift dress (red);Maya Prass Clothing;Maya Prass;Dresses;JeanneMarie;2015-05-19 09:29:00;;;;2015-05-28 00:00:00;2015-05-28 00:00:00;
12.0;8.0;2015.0;F315E1F;;Shelby Skirt;Adam and Eve Creative;Adam & Eve;;JeanneMarie;;;;;;;
12.0;8.0;2015.0;87P2NAG;;Zindi Dress;Adam and Eve Creative;Adam & Eve;;JeanneMarie;;;;;;;
13.0;5.0;2015.0;7Y418E5;;Black waxy pu;Crouch Footwear;KG;;Bukiwe;;;;;;;
13.0;5.0;2015.0;2N1134G;;Choc waxy pu;Crouch Footwear;KG;;Bukiwe;;;;;;;
15.0;7.0;2015.0;78M4562;78M4562OSFA;Black crucifix pendant chain;Xcalibur Accessories;Xcalibur;Jewellery;Bukiwe;2015-06-22 13:34:00;;2015-06-23 15:59:00;2015-06-23 15:59:00;2015-06-26 16:10:00;2015-06-26 16:10:00;2015-06-22 16:12:00
15.0;7.0;2015.0;1ROG1JY;1ROG1JYOSFA;Silver crucifix pendant chain;Xcalibur Accessories;Xcalibur;Jewellery;Bukiwe;2015-06-22 13:34:00;;2015-06-23 15:59:00;2015-06-23 15:59:00;2015-06-26 16:10:00;2015-06-26 16:10:00;2015-06-22 16:12:00
17.0;6.0;2015.0;NL9153X;NL9153XOSFA;Myri dress;The Fashion agent;ERRE;;Megan;2015-05-28 16:15:00;;;;2015-06-23 15:59:00;2015-06-23 15:59:00;
15.0;7.0;2015.0;ZBF8784;ZBF8784OSFA;Black crucifix pendant chain;Xcalibur Accessories;Xcalibur;Jewellery;Bukiwe;2015-06-22 13:34:00;;2015-06-23 15:59:00;2015-06-23 15:59:00;2015-06-26 16:10:00;2015-06-26 16:10:00;2015-06-22 16:12:00
15.0;7.0;2015.0;9Q2F569;9Q2F569OSFA;Silver chain mail bracelet;Xcalibur Accessories;Xcalibur;Jewellery;Bukiwe;2015-06-22 13:34:00;;2015-06-23 15:59:00;2015-06-23 15:59:00;2015-06-25 16:52:00;2015-06-25 16:52:00;2015-06-22 16:12:00
10.0;6.0;2015.0;KH868Q2;KH868Q2OSFA;Retro racers bib;Mina Moo;Mina Moo;Boys;Kate;2015-05-28 12:18:00;;;;2015-06-03 00:00:00;2015-06-03 00:00:00;
17.0;6.0;2015.0;61U3AWV;61U3AWV0034;Velvet trim top;The Fashion agent;ERRE;;Megan;2015-05-28 16:15:00;;;;2015-06-18 00:00:00;2015-06-18 00:00:00;
15.0;7.0;2015.0;VZ54T72;VZ54T72OSFA;Black & Silver link bracelet;Xcalibur Accessories;Xcalibur;Jewellery;Bukiwe;2015-06-22 13:34:00;;2015-06-23 15:59:00;2015-06-23 15:59:00;2015-06-25 16:52:00;2015-06-25 16:52:00;2015-06-22 16:12:00
15.0;7.0;2015.0;RIAT2Y2;RIAT2Y2OSFA;Silver link bracelet;Xcalibur Accessories;Xcalibur;Jewellery;Bukiwe;2015-06-22 13:34:00;;2015-06-23 15:59:00;2015-06-23 15:59:00;2015-06-25 16:52:00;2015-06-25 16:52:00;2015-06-22 16:12:00
17.0;6.0;2015.0;POT4GG5;POT4GG5;Velvet inset skirt;The Fashion agent;ERRE;;Megan;2015-05-28 16:15:00;;;;2015-06-18 00:00:00;2015-06-18 00:00:00;
15.0;7.0;2015.0;RF25X8T;RF25X8TOSFA;Silver link bracelet;Xcalibur Accessories;Xcalibur;Jewellery;Bukiwe;2015-06-22 13:34:00;;2015-06-23 15:59:00;2015-06-23 15:59:00;2015-06-25 16:52:00;2015-06-25 16:52:00;2015-06-22 16:12:00
17.0;6.0;2015.0;72N57U2;72N57U20034;Cape sleeve dress;The Fashion agent;ERRE;;Megan;;;;;2015-06-18 00:00:00;2015-06-18 00:00:00;
8.0;4.0;2015.0;3VR726H;3VR726H;Darley Golfer;AN Fashions;Tokyo Tigers;Casual Wear;Craig;2015-03-19 16:02:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
8.0;4.0;2015.0;UA39RE5;UA39RE5;Darley Golfer;AN Fashions;Tokyo Tigers;Casual Wear;Craig;2015-03-19 16:02:00;;;;2015-03-27 00:00:00;2015-03-27 00:00:00;
15.0;4.0;2015.0;O115241;O1152410034;Basic Swing Vest;Awesome Creative Agency;Lithe;Activewear;Catherine;2015-04-01 20:20:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
6.0;5.0;2015.0;O71N6VO;O71N6VO000M;Sports Shorts;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-06-01 16:06:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-07 00:00:00;2015-05-07 00:00:00;2015-06-01 00:00:00
6.0;5.0;2015.0;57SY7PA;57SY7PA000M;Sports Shorts;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-04-21 16:24:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-07 00:00:00;2015-05-07 00:00:00;2015-06-01 00:00:00
15.0;4.0;2015.0;1B43JR3;1B43JR3;Cyrus waffle socks;The Scottish Knitwear Group;Pringle of Scotland;Underwear And Socks;Bukiwe;2015-05-15 08:49:00;;;;2015-03-20 00:00:00;2015-03-20 00:00:00;
15.0;4.0;2015.0;82Y57DV;82Y57DV;Cyrus waffle socks;The Scottish Knitwear Group;Pringle of Scotland;Underwear And Socks;Bukiwe;2015-03-27 15:18:00;;;;2015-03-20 00:00:00;2015-03-20 00:00:00;
8.0;4.0;2015.0;6TFR26K;6TFR26K;100% Cotton 2cm V Stripe apron Black;DSA linen ;Balducci;Kitchen Textiles;Kerry;2015-03-19 16:02:00;;;;2015-03-31 00:00:00;2015-03-31 00:00:00;
6.0;5.0;2015.0;X9HV458;X9HV458000M;Performance Tee;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-04-22 08:21:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-04 00:00:00;2015-05-04 00:00:00;2015-05-11 00:00:00
6.0;5.0;2015.0;SVAM48I;SVAM48I000M;Performance Tee;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-04-22 08:21:00;;;;;;2015-05-11 00:00:00
6.0;5.0;2015.0;7322MVU;7322MVU000M;Running Shorts;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-06-01 16:06:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-07 00:00:00;2015-05-07 00:00:00;2015-06-01 00:00:00
8.0;4.0;2015.0;8VSK4UW;8VSK4UW;Long sleeve top with thumb inset;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-03-24 16:05:00;;;;2015-04-14 00:00:00;2015-04-14 00:00:00;
6.0;5.0;2015.0;RSWUS67;RSWUS67000M;Long sleeve top with thumb inset;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-04-22 08:21:00;;;;;;2015-05-11 00:00:00
8.0;4.0;2015.0;55EE29X;;Polka dot boots;ShooShoos;ShooShoos;Girls;Kate;2015-03-27 15:21:00;;;;;;
8.0;4.0;2015.0;4E9T854;;Navy and white sneaker;ShooShoos;ShooShoos;Boys;Kate;2015-03-27 15:21:00;;;;;;
8.0;4.0;2015.0;2S7915I;2S7915I;100% cotton Antique Toile aprons black;DSA linen ;Balducci;Kitchen Textiles;Kerry;2015-03-19 16:02:00;;;;2015-03-31 00:00:00;2015-03-31 00:00:00;
8.0;4.0;2015.0;3YQ6524;3YQ6524;Balducci Blue Peony full Bib apron;DSA linen ;Balducci;Kitchen Textiles;Kerry;2015-03-19 16:02:00;;;;2015-03-31 00:00:00;2015-03-31 00:00:00;
15.0;4.0;2015.0;3H851OL;3H851OL;New Balance ice short sleeve top;New Balance Sa (Pty) Ltd;New Balance;;Bukiwe;;;;;2015-03-24 00:00:00;2015-03-24 00:00:00;
8.0;4.0;2015.0;9HRRZNB;;Grey ballet pumps;ShooShoos;ShooShoos;Girls;Kate;2015-03-27 15:21:00;;;;;;
8.0;4.0;2015.0;Z4WX55G;;Grey sneaker with flower;ShooShoos;ShooShoos;;Kate;;;;;;;
8.0;4.0;2015.0;B23TAK6;;Dino pull ons;ShooShoos;ShooShoos;Boys;Kate;2015-03-27 15:21:00;;;;;;
15.0;4.0;2015.0;HW7BH9E;HW7BH9E0034;Basic Swing Vest;Awesome Creative Agency;Lithe;Activewear;Catherine;2015-04-01 20:20:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
8.0;4.0;2015.0;RH9L2SY;RH9L2SY;Balducci Pink Peony Full bib apron;DSA linen ;Balducci;Kitchen Textiles;Kerry;2015-03-19 16:02:00;;;;2015-03-31 00:00:00;2015-03-31 00:00:00;
15.0;4.0;2015.0;63NKI43;63NKI430034;Basic Swing Vest;Awesome Creative Agency;Lithe;Activewear;Catherine;2015-04-01 20:20:00;;2015-04-07 00:00:00;2015-04-07 00:00:00;;;
6.0;5.0;2015.0;999152M;999152M000M;Single Jersey Colourtip Tee;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-04-21 13:47:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-04 00:00:00;2015-05-04 00:00:00;2015-05-11 00:00:00
6.0;5.0;2015.0;4G9H38X;4G9H38X000M;Neon long sleeve tee;Awesome Creative Agency;;Men\'S Activewear;Willem;2015-04-21 13:47:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-04 00:00:00;2015-05-04 00:00:00;2015-05-12 00:00:00
8.0;4.0;2015.0;1JKAHWI;1JKAHWI;Neon long sleeve tee;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-03-24 14:27:00;;;;;2015-04-14 00:00:00;
6.0;5.0;2015.0;75EZ7HB;75EZ7HB000M;Running Shorts;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-04-21 16:24:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-07 00:00:00;2015-05-07 00:00:00;2015-06-01 00:00:00
6.0;5.0;2015.0;71I5UXD;71I5UXD000M;Long sleeve top with thumb inset;Awesome Creative Agency;Lithe;Men\'S Activewear;Willem;2015-04-22 08:21:00;;2015-04-24 00:00:00;2015-04-24 00:00:00;2015-05-04 00:00:00;2015-05-04 00:00:00;2015-05-11 00:00:00
8.0;4.0;2015.0;R3I895A;;Brown boot;ShooShoos;ShooShoos;Boys;Kate;2015-03-27 15:21:00;;;;;;
15.0;4.0;2015.0;QA3I65E;QA3I65E;New Balance impact 5;New Balance Sa (Pty) Ltd;New Balance;Men\'S Activewear;Bukiwe;2015-04-07 13:44:00;;;;2015-03-24 00:00:00;2015-03-24 00:00:00;
13.0;5.0;2015.0;8Y4X7K1;8Y4X7K10007;Kursal;Footwear Trading;;Casual Shoes;Bukiwe;2015-05-13 11:52:00;;;;;;2015-06-01 00:00:00
10.0;6.0;2015.0;864JFKL;864JFKLOSFA;Retro racers dummy clip;Mina Moo;Mina Moo;Boys;Kate;2015-05-28 12:18:00;;;;2015-06-03 00:00:00;2015-06-03 00:00:00;
20.0;5.0;2015.0;N8IU189;;Stovepipe Jeans;Crucial Trade;;;Craig;;;;;;;
8.0;7.0;2015.0;6AJU67H;6AJU67H;Gift wrapping pack with children drawings;Give Some Joy Cards;;;KellyLee;2015-06-18 13:39:00;;;;2015-06-22 16:12:00;;
8.0;7.0;2015.0;S7T5PNX;S7T5PNX;Gift wrapping pack with children drawings;Give Some Joy Cards;;;KellyLee;2015-06-18 13:39:00;;;;2015-06-23 15:59:00;2015-06-23 15:59:00;
12.0;8.0;2015.0;737AMPR;;Classic canvas;Superga;Superga;Casual Shoes;Bukiwe;2015-02-13 11:48:00;;;;;;
20.0;5.0;2015.0;33MV7L8;;Diesel Only The Brave Eau De Toilette 35ml;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;64KB089;;DKNY F Energizing Eau De Toilette 100ml;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;6S40N9Y;;Diesel Denim Fuel For Life Eau De Toilette 50ml Ma;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;6XQ7O9W;;Azzaro Chrome Sport Eau De Toilette 50ml;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;718C61I;;DKNY PURE VERBENA EDP 50ML;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;JXD6T1L;;Azzaro Visit M Eau De Toilette 50ml;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;W7C1ACZ;;Azzaro Chrome Eau De Toilette 50ml ;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;R89QF96;;Dolce & Gabbana Light Blue Men Eau De Toilette 40m;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;14SJ50J;;Paco Rabanne 1 Million Intense Eau De Toilette 50m;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;4L9A9BF;;Guess Man Eau De Toilette 75ml;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;6D757P8;;Issey Pleats Please Eau De Toilette 50ml;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;B6H14HZ;;Dunhill Desire Blue EDT 50ml;Icon Beauty;;;Houmayrah;;;;;;;
20.0;5.0;2015.0;W9LJ120;;Ysatis Eau De Toilette 50ml;Icon Beauty;;;Houmayrah;;;;;;;
8.0;4.0;2015.0;W89192X;W89192X;100% Cotton 2cm V Stripe apron Red;DSA linen ;Balducci;Kitchen Textiles;Kerry;2015-03-19 16:02:00;;;;2015-03-31 00:00:00;2015-03-31 00:00:00;
10.0;6.0;2015.0;4OSA56I;;Pink pull on boot;Footfocus;Foot Focus;;Kate;;;;;;;
24.0;6.0;2015.0;O238U77;;Empire dress;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;PJ2465A;;Empire dress;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;WY24986;;Empire dress;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;143P1VF;;Pink harem pants;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;34E13NO;;Printed long sleeve tee;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;367ZC4T;;Dungarees;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;4IGSCB9;;Printed long sleeve tee;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;4UI853L;;White harem pants;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;511C9JI;;Legging 2 pk;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;5CDCB1E;;Boys Hoodie;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;644XR4J;;Hoodie;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;667L175;;Drop waist dress;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;6GN8421;;Drop waist dress;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;8F9FLS2;;Tee with print;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;B9KFOE5;;Legging 2 pk;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;H6R4VH9;;Dungarees;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;J94BGO7;;2 Pk set;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;L5Q78L3;;Printed long sleeve tee;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;NU8YTW1;;Legging 2 pk;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;QBSS413;;Grey harem pants;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;VD8415M;;Printed long sleeve tee;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;W6542Z4;;Drop waist dress;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;YRBL24Y;;Stripe tee with print;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;1V941LE;;Long sleeve bodyvest;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;2XFJ9WZ;;2 Pk set;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;79ML8MG;;Long sleeve bodyvest;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;9GSVSM2;;Long sleeve bodyvest;Shanny Clothing;;;Kate;;;;;;;
15.0;4.0;2015.0;H6Q246B;;Aerobie Orbiter Boomerang;Terra Brands;Terra Brands;Toys;KellyLee;2015-05-13 15:58:00;;;;;;
24.0;6.0;2015.0;J83353C;;Long sleeve bodyvest;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;L74482I;;Long sleeve bodyvest;Shanny Clothing;;;Kate;;;;;;;
24.0;6.0;2015.0;S3F39S5;;Long sleeve bodyvest;Shanny Clothing;;;Kate;;;;;;;
15.0;4.0;2015.0;SH375P4;;Aerobie Sprint Ring;Terra Brands;Terra Brands;Toys;KellyLee;2015-05-13 15:58:00;;;;;;
15.0;4.0;2015.0;1317MRJ;;Aerobie Dogobie;Terra Brands;Terra Brands;Toys;KellyLee;2015-05-13 15:58:00;;;;;;
15.0;4.0;2015.0;14LM2K5;;Aerobie Rocket Football;Terra Brands;Terra Brands;;KellyLee;;;;;;;
10.0;6.0;2015.0;39G1X87;;Front Wrap Top Long Sleeve - Beige;Cherry Melon;Cherry Melon;;Catherine;;;;;;;
15.0;4.0;2015.0;41E8366;;Aerobie Superdisc;Terra Brands;Terra Brands;Toys;KellyLee;2015-05-13 15:58:00;;;;;;
15.0;4.0;2015.0;6VRAN9C;;Aerobie Superdisc;Terra Brands;Terra Brands;Toys;KellyLee;2015-05-13 15:58:00;;;;;;
15.0;4.0;2015.0;752T745;;Aerobie Superdisc;Terra Brands;Terra Brands;Toys;KellyLee;2015-05-13 15:58:00;;;;;;
