Order ID,Invoice,Ref,,Status,Tax date,Delivery due,Drop-ship,Contact,Amount,Paid,Actions
PO#354450,,long length cardigan,Stock items partially received,Dynaman - Goods received,29 May 2015,01 Jun 2015,No,C INCH-Chapatti ,"R12,380.40",R0.00,
,,,,,,,,,,,
PO#353989,,midi skirt with zip,Stock items partially received,Dynaman - Goods received,28 May 2015,29 May 2015,No,C INCH-Pink Velvet ,"R7,207.08",R0.00,
,,,,,,,,,,,
PO#353914,,Craig July205/3,No stock items received,PO Emailed To Supplier,28 May 2015,01 Jul 2015,No,Smith & Jones ,"R10,349.25",R0.00,
,,,,,,,,,,,
PO#353913,,Craig July205/2,No stock items received,PO Emailed To Supplier,28 May 2015,01 Jul 2015,No,Pride & Soul ,"R8,999.28",R0.00,
,,,,,,,,,,,
PO#353912,,Craig July205/1,No stock items received,PO Emailed To Supplier,28 May 2015,01 Jul 2015,No,Crosshatch ,"R10,079.08",R0.00,
,,,,,,,,,,,
PO#353758,,Catherine May2015/2,Stock items partially received,Dynaman - Goods received,28 May 2015,02 Jun 2015,No,EDIT-CHAPATTI ,"R4,788.00",R0.00,
,,,,,,,,,,,
PO#353757,,OS- 28.05.2015,Stock items partially received,Dynaman - Goods received,28 May 2015,02 Jun 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R14,210.89",R0.00,
,,,,,,,,,,,
PO#353756,,Diane1 July2015/1,No stock items received,Sent to Dynaman,24 Jun 2015,24 Jun 2015,No,Jewels and Lace ,"R1,463.76",R0.00,
,,,,,,,,,,,
PO#353696,,Embellished mesh inset dress,Stock items partially received,Dynaman - Goods received,28 May 2015,01 Jun 2015,No,(C) INCH-Kate Jordan Designs ,"R8,436.00",R0.00,
,,,,,,,,,,,
PO#353695,,SAMPLES,No stock items received,Dynaman - PO Created,28 May 2015,31 May 2015,No,Levi's Levi Strauss South Africa,R806.55,R0.00,
,,,,,,,,,,,
PO#353677,,SAMPLES,No stock items received,Dynaman - PO Created,28 May 2015,31 May 2015,No,Suzanne Betro ,R97.19,R0.00,
,,,,,,,,,,,
PO#353621,,OS 28/05/2015,Stock items partially received,Dynaman - Goods received,28 May 2015,02 Jun 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R16,752.84",R0.00,
,,,,,,,,,,,
PO#353468,,Zendesk#,Stock items partially received,Dynaman - Goods Part Received,28 May 2015,29 May 2015,No,London Hub ,"R10,317.00",R0.00,
,,,,,,,,,,,
PO#353459,,jeannemarie_gomes_june_2015,Stock items partially received,Dynaman - Goods received,28 May 2015,01 Jun 2015,No,Fortune ,"R2,622.00",R0.00,
,,,,,,,,,,,
PO#353429,,,All stock items received,Dynaman - Goods received,28 May 2015,31 May 2015,No,Levi's Levi Strauss South Africa,R379.53,R0.00,
,,,,,,,,,,,
PO#353424,,,-,Draft PO,28 May 2015,30 May 2015,No,Watson ,R0.00,R0.00,
,,,,,,,,,,,
PO#352992,,100161717(Samples),All stock items received,Dynaman - Goods received,27 May 2015,30 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#352984,,100158964(Samples),Stock items partially received,Dynaman - Goods received,27 May 2015,30 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#352971,,100161695(Samples),Stock items partially received,Dynaman - Goods received,27 May 2015,30 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#352969,,100157888(Spree),All stock items received,Dynaman - Goods received,27 May 2015,30 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#352942,,100157905(Samples),All stock items received,Dynaman - Goods received,27 May 2015,30 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#352925,,100159222(Samples),Stock items partially received,Dynaman - Goods received,27 May 2015,30 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#352914,,100157975(Samples),All stock items received,Dynaman - Goods received,27 May 2015,30 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#352794,,colourblock t-shirt,Stock items partially received,Dynaman - Goods received,27 May 2015,29 May 2015,No,C INCH-Pink Velvet ,"R10,413.90",R0.00,
,,,,,,,,,,,
PO#352750,,t-shirt with cuffs,Stock items partially received,Dynaman - Goods Part Received,27 May 2015,02 Jun 2015,No,C INCH-Pink Velvet ,"R2,777.04",R0.00,
,,,,,,,,,,,
PO#352732,,joggers and square blouses,Stock items partially received,Dynaman - Goods received,27 May 2015,29 May 2015,No,(C) INCH-Kate Jordan Designs ,"R25,256.70",R0.00,
,,,,,,,,,,,
PO#352723,,Oversized sweater dress,Stock items partially received,Dynaman - Goods Part Received,27 May 2015,29 May 2015,No,C INCH-Pink Velvet ,"R14,912.91",R0.00,
,,,,,,,,,,,
PO#352684,,Volume midi sikrt,Stock items partially received,Dynaman - Goods Part Received,27 May 2015,29 May 2015,No,C INCH-Pink Velvet ,"R15,082.20",R0.00,
,,,,,,,,,,,
PO#352639,,printed t-shirts,Stock items partially received,Dynaman - Goods received,27 May 2015,29 May 2015,No,C INCH-Pink Velvet ,"R9,372.48",R0.00,
,,,,,,,,,,,
PO#351509,,oversupply,Stock items partially received,Dynaman - Goods Part Received,26 May 2015,18 May 2015,No,edit - Theory Designs ,"R3,133.86",R0.00,
,,,,,,,,,,,
PO#351508,,OS- 26.05.15,Stock items partially received,Dynaman - Goods received,26 May 2015,31 May 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R35,936.96",R0.00,
,,,,,,,,,,,
PO#351507,,hooded coats,Stock items partially received,Dynaman - Goods Part Received,26 May 2015,27 May 2015,No,C(INCH) - Trigger ,"R21,289.50",R0.00,
,,,,,,,,,,,
PO#351441,,#silo,Stock items partially received,Dynaman - Goods received,26 May 2015,28 May 2015,No,Style Republic-CHAPATTI ,"R12,910.50",R0.00,
,,,,,,,,,,,
PO#350198,,Zendesk#138565,Stock items partially received,Dynaman - Goods received,25 May 2015,26 May 2015,No,Ben Sherman ,"R6,311.04",R0.00,
,,,,,,,,,,,
PO#350132,,theory design oversupply,Stock items partially received,Dynaman - Goods received,25 May 2015,25 May 2015,No,edit - Theory Designs ,"R6,435.30",R0.00,
,,,,,,,,,,,
PO#349607,,#shelby,Stock items partially received,Dynaman - Goods received,25 May 2015,27 May 2015,No,Style Republic-CHAPATTI ,"R10,260.00",R0.00,
,,,,,,,,,,,
PO#349589,,Catherine June2015/2,Stock items partially received,Dynaman - Goods Part Received,25 May 2015,26 May 2015,No,Cherry Melon ,"R11,209.27",R0.00,
,,,,,,,,,,,
PO#349588,,#akia,Stock items partially received,Dynaman - Goods received,25 May 2015,26 May 2015,No,Style Republic-CHAPATTI ,"R13,098.60",R0.00,
,,,,,,,,,,,
PO#349587,,145922,All stock items received,Dynaman - Goods received,25 May 2015,26 May 2015,No,Smith & Jones ,R649.98,R0.00,
,,,,,,,,,,,
PO#349586,,Catherine1 June2015/1,No stock items received,Draft PO,25 May 2015,26 May 2015,No,Cherry Melon ,"R12,728.32",R0.00,
,,,,,,,,,,,
PO#349543,,Beauty2 March2015/1,All stock items received,Dynaman - Goods received,25 May 2015,25 May 2015,No,Icon Beauty ,"R6,635.81",R0.00,
,,,,,,,,,,,
PO#348581,,131438,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,23 May 2015,No,Blend Blend Sa,"R2,416.80",R0.00,
,,,,,,,,,,,
PO#348502,,Mia dispcrepancy 22/05/2015,Stock items partially received,Dynaman - Goods received,22 May 2015,28 May 2015,No,Spree QC QC Team,"R24,298.06",R0.00,
,,,,,,,,,,,
PO#348433,,165369,Stock items partially received,Dynaman - Goods received,22 May 2015,23 May 2015,No,Pride & Soul ,"R7,288.70",R0.00,
,,,,,,,,,,,
PO#348363,,Kerry July2015/11,No stock items received,Draft PO,22 May 2015,30 May 2015,No,Koziol ,"R4,605.60",R0.00,
,,,,,,,,,,,
PO#348362,,Kerry July2015/10,No stock items received,PO Emailed To Supplier,22 May 2015,01 Jun 2015,No,Berzacks ,"R14,485.98",R0.00,
,,,,,,,,,,,
PO#348361,,Kerry July2015/9,No stock items received,Cancel PO,22 May 2015,29 May 2015,No,Treasury - FABRICOR ,"R3,967.20",R0.00,
,,,,,,,,,,,
PO#348360,,Kerry July2015/8,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,15 Jun 2015,No,Transnatal Cut Glass MNF PTY LTD ,"R2,399.70",R0.00,
,,,,,,,,,,,
PO#348359,,Kerry July2015/7,No stock items received,Cancel PO,22 May 2015,25 May 2015,No,Eurolux ,R188.10,R0.00,
,,,,,,,,,,,
PO#348358,,Kerry July2015/6,No stock items received,Cancel PO,22 May 2015,25 May 2015,No,Character Linens ,R546.74,R0.00,
,,,,,,,,,,,
PO#348357,,Kerry July2015/5,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,01 Jun 2015,No,Pamper Hamper ,"R12,004.12",R0.00,
,,,,,,,,,,,
PO#348356,,Kerry July2015/4,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,08 Jun 2015,No,Cushi Cushi,"R7,193.84",R0.00,
,,,,,,,,,,,
PO#348355,,Kerry July2015/3,No stock items received,Cancel PO,22 May 2015,28 May 2015,No,Consol Consol,R790.03,R0.00,
,,,,,,,,,,,
PO#348354,,Kerry July2015/2,No stock items received,Cancel PO,22 May 2015,23 May 2015,No,Treasury-Blend ,R336.30,R0.00,
,,,,,,,,,,,
PO#348353,,Kerry July2015/1,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,08 Jun 2015,No,LinenHouse ,"R19,989.90",R0.00,
,,,,,,,,,,,
PO#348342,,Kerry June2015/15,No stock items received,Cancel PO,22 May 2015,30 May 2015,No,Tescoma ,R684.00,R0.00,
,,,,,,,,,,,
PO#348341,,Kerry June2015/14,No stock items received,Cancel PO,22 May 2015,30 May 2015,No,Jamie Oliver ,"R3,789.36",R0.00,
,,,,,,,,,,,
PO#348340,,Kerry June2015/13,No stock items received,Cancel PO,22 May 2015,28 May 2015,No,Treasury - Blend ,"R1,194.95",R0.00,
,,,,,,,,,,,
PO#348339,,Kerry June2015/12,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,08 Jun 2015,No,FABRICOR ,"R9,138.24",R0.00,
,,,,,,,,,,,
PO#348338,,Kerry June2015/11,No stock items received,PO Emailed To Supplier,22 May 2015,15 Jun 2015,No,The Wooden Lamp Nolden Brothers,"R1,915.20",R0.00,
,,,,,,,,,,,
PO#348337,,Kerry June2015/10,No stock items received,Cancel PO,22 May 2015,27 May 2015,No,Treasury-Transnatal Cut Glass ,R615.60,R0.00,
,,,,,,,,,,,
PO#348336,,Kerry June2015/9,All stock items received,Dynaman - Goods received,22 May 2015,01 Jun 2015,No,Eurolux ,R763.80,R0.00,
,,,,,,,,,,,
PO#348335,,Kerry June2015/8,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,01 Jun 2015,No,Character Group ,"R3,747.51",R0.00,
,,,,,,,,,,,
PO#348334,,Kerry June2015/7,No stock items received,PO Emailed To Supplier,22 May 2015,15 Jun 2015,No,PC Home Textiles ,R399.00,R0.00,
,,,,,,,,,,,
PO#348333,,Kerry June2015/6,No stock items received,Cancel PO,22 May 2015,24 May 2015,No,Treasury-Pamper and Hamper ,"R5,535.24",R0.00,
,,,,,,,,,,,
PO#348332,,Kerry June2015/5,No stock items received,Cancel PO,22 May 2015,28 May 2015,No,Cushi Cushi,"R2,697.69",R0.00,
,,,,,,,,,,,
PO#348331,,Kerry June2015/4,No stock items received,PO Emailed To Supplier,22 May 2015,17 Jun 2015,No,Home & Catering Suppliers ,"R2,630.77",R0.00,
,,,,,,,,,,,
PO#348330,,Kerry June2015/3,Stock items partially received,Dynaman - Goods Part Received,22 May 2015,01 Jun 2015,No,Blend SA ,"R1,008.90",R0.00,
,,,,,,,,,,,
PO#348329,,Kerry June2015/2,No stock items received,Cancel PO,22 May 2015,23 May 2015,No,Bakeware ,R795.72,R0.00,
,,,,,,,,,,,
PO#348328,,Kerry June2015/1,No stock items received,Cancel PO,22 May 2015,27 May 2015,No,LinenHouse ,"R6,674.70",R0.00,
,,,,,,,,,,,
PO#348297,,#kendra,Stock items partially received,Dynaman - Goods received,22 May 2015,25 May 2015,No,EDIT-CHAPATTI ,"R15,492.60",R0.00,
,,,,,,,,,,,
PO#347828,,new size breakdown,Stock items partially received,Dynaman - Goods received,21 May 2015,21 May 2015,No,Dazzle ,"R1,539.00",R0.00,
,,,,,,,,,,,
PO#347827,,Samples,No stock items received,Error PC1 ref num exists,21 May 2015,24 May 2015,No,Levi's Levi Strauss South Africa,R664.05,R0.00,
,,,,,,,,,,,
PO#347735,,100067587(Samples),No stock items received,Dynaman - PO Created,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347664,,100121423(Samples),Stock items partially received,Dynaman - Goods received,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347663,,100211856(Samples),All stock items received,Dynaman - Goods received,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347662,,100214359(Samples),Stock items partially received,Dynaman - Goods received,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347661,,100209698(Samples),Stock items partially received,Dynaman - Goods received,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347660,,100201033(Samples),Stock items partially received,Dynaman - Goods received,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347659,,100196250(Samples),Stock items partially received,Dynaman - Goods received,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347658,,"pu inset dresses, trim mini skirts, contrast tank cobalt",Stock items partially received,Dynaman - Goods received,21 May 2015,25 May 2015,No,(C) INCH-Kate Jordan Designs ,"R27,776.10",R0.00,
,,,,,,,,,,,
PO#347594,,Jean2 June2015/1,No stock items received,Cancel PO,21 May 2015,23 May 2015,No,Jenja The Chile Clothing Corporation,"R27,200.40",R0.00,
,,,,,,,,,,,
PO#347527,,jeannemarie_gomes_june_2015,Stock items partially received,Dynaman - Goods received,21 May 2015,25 May 2015,No,Jenja The Chile Clothing Corporation,"R26,505.00",R0.00,
,,,,,,,,,,,
PO#347465,,Kristy1 March2015/1,Stock items partially received,Dynaman - Goods received,21 May 2015,21 May 2015,No,Madison ,"R8,946.72",R0.00,
,,,,,,,,,,,
PO#347464,,100200906(Samples),Stock items partially received,Dynaman - Goods received,21 May 2015,24 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#347213,,#sandro,Stock items partially received,Dynaman - Goods received,20 May 2015,22 May 2015,No,EDIT-CHAPATTI ,"R13,124.25",R0.00,
,,,,,,,,,,,
PO#347155,,,No stock items received,Sent to Dynaman,24 Jun 2015,24 Jun 2015,No,ShooShoos ,"R1,231.20",R0.00,
,,,,,,,,,,,
PO#347008,,double breasted jacket,Stock items partially received,Dynaman - Goods received,20 May 2015,22 May 2015,No,edit - Theory Designs ,"R13,110.00",R0.00,
,,,,,,,,,,,
PO#346982,,100211740(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346938,,100192532(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346937,,100229363(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346898,,100204281(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346884,,100208738(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346859,,100200603(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346858,,OS-20.05.15,Stock items partially received,Dynaman - Goods received,20 May 2015,25 May 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R32,635.45",R0.00,
,,,,,,,,,,,
PO#346857,,100175661(Samples),All stock items received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346856,,100198270(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346774,,100195467(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346734,,100190300(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346733,,100220349(Samples),All stock items received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346732,,100219056(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346731,,100207503(Samples),All stock items received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346730,,100208286(Spree),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346729,,100208319(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346728,,100204854(Samples),Stock items partially received,Dynaman - Goods received,20 May 2015,23 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346514,,sporty cardigans,Stock items partially received,Dynaman - Goods received,19 May 2015,20 May 2015,No,C INCH-Chapatti ,"R13,440.60",R0.00,
,,,,,,,,,,,
PO#346440,,,Stock items partially received,Dynaman - Goods Part Received,19 May 2015,20 May 2015,No,Human Hair Traders ,"R1,778.40",R0.00,
,,,,,,,,,,,
PO#346439,,100191176(Samples),All stock items received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346383,,100229076(Samples),All stock items received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346375,,100189829(Samples),All stock items received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346374,,100192830(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346373,,100196126(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346372,,100207806(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346364,,100217216(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346361,,100230255(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346351,,Zendesk,Stock items partially received,Dynaman - Goods Part Received,19 May 2015,21 May 2015,No,Pierre Cardin Intershu Distributors,"R3,554.58",R0.00,
,,,,,,,,,,,
PO#346343,,Zendesk,All stock items received,Dynaman - Goods received,19 May 2015,21 May 2015,No,Pierre Cardin Intershu Distributors,R768.99,R0.00,
,,,,,,,,,,,
PO#346342,,100227046(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346341,,Zendesk,All stock items received,Dynaman - Goods received,19 May 2015,22 May 2015,No,POLO ,"R1,139.43",R0.00,
,,,,,,,,,,,
PO#346340,,100190754(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346332,,Grecian maxi dress,Stock items partially received,Dynaman - Goods received,19 May 2015,21 May 2015,No,STYLE REPUBLIC-Afrodizzy ,"R19,237.50",R0.00,
,,,,,,,,,,,
PO#346329,,100209758(Samples),Stock items partially received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346259,,high neck maxi dress,Stock items partially received,Dynaman - Goods Part Received,19 May 2015,21 May 2015,No,STYLE REPUBLIC-Afrodizzy ,"R18,810.00",R0.00,
,,,,,,,,,,,
PO#346258,,Catherine June2015/1,Stock items partially received,Dynaman - Goods received,19 May 2015,25 May 2015,No,edit-Shanny Clothing ,"R31,382.96",R0.00,
,,,,,,,,,,,
PO#346257,,Next June PO# 4,All stock items received,Dynaman - Goods received,19 May 2015,20 May 2015,No,Next ,"R25,853.77",R0.00,
,,,,,,,,,,,
PO#346175,,Next June PO #3,Stock items partially received,Dynaman - Goods received,19 May 2015,20 May 2015,No,Next ,"R124,602.74",R0.00,
,,,,,,,,,,,
PO#346174,,Beauty1 May2015/2,No stock items received,PO Emailed To Supplier,19 May 2015,22 May 2015,No,Clipinhair ,"R15,213.19",R0.00,
,,,,,,,,,,,
PO#346173,,Beauty1 May2015/1,No stock items received,PO Emailed To Supplier,19 May 2015,27 May 2015,No,Twin Care International ,"R1,115.88",R0.00,
,,,,,,,,,,,
PO#346094,,100216029(Samples),All stock items received,Dynaman - Goods received,19 May 2015,22 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#346093,,Next June PO # 2,Stock items partially received,Dynaman - Goods received,19 May 2015,20 May 2015,No,Next ,"R145,732.89",R0.00,
,,,,,,,,,,,
PO#346050,,Carlien July2015/4,No stock items received,Dynaman - PO Created,19 May 2015,22 Jun 2015,No,Give Some Joy Cards ,R492.48,R0.00,
,,,,,,,,,,,
PO#346049,,Carlien July2015/3,Stock items partially received,Dynaman - Goods Part Received,19 May 2015,01 Jun 2015,No,Treasury-Tonia Zorbas ,R940.50,R0.00,
,,,,,,,,,,,
PO#346048,,Carlien July2015/2,No stock items received,Draft PO,19 May 2015,20 May 2015,No,Santos ,"R1,276.80",R0.00,
,,,,,,,,,,,
PO#346047,,Carlien July2015/1,No stock items received,PO Emailed To Supplier,19 May 2015,22 Jun 2015,No,NB Publishers ,"R1,149.12",R0.00,
,,,,,,,,,,,
PO#346046,,Catherine June2015/2,Stock items partially received,Dynaman - Goods Part Received,19 May 2015,05 Jun 2015,No,Cherry Melon ,"R26,954.79",R0.00,
,,,,,,,,,,,
PO#346041,,Carlien June2015/4,All stock items received,Dynaman - Goods received,19 May 2015,01 Jun 2015,No,Eurolux ,R587.10,R0.00,
,,,,,,,,,,,
PO#346040,,Carlien June2015/3,Stock items partially received,Dynaman - Goods Part Received,19 May 2015,12 Jun 2015,No,Treasury-Pamper and Hamper ,R255.99,R0.00,
,,,,,,,,,,,
PO#346039,,Carlien June2015/2,No stock items received,Draft PO,19 May 2015,20 May 2015,No,Santos ,"R1,436.40",R0.00,
,,,,,,,,,,,
PO#346038,,Carlien June2015/1,All stock items received,Dynaman - Goods received,19 May 2015,01 Jun 2015,No,Charisma Candles ,R495.90,R0.00,
,,,,,,,,,,,
PO#346027,,,-,Draft PO,19 May 2015,22 May 2015,No,Ren Skincare ,R0.00,R0.00,
,,,,,,,,,,,
PO#345975,,,Stock items partially received,Dynaman - Goods Part Received,03 Jun 2015,03 Jun 2015,No,Character Baby ,R545.38,R0.00,
,,,,,,,,,,,
PO#345974,,Craig June2015/11,Stock items partially received,Dynaman - Goods received,19 May 2015,03 Jun 2015,No,Tokyo Tigers ,"R19,799.16",R0.00,
,,,,,,,,,,,
PO#345973,,Craig June2015/10,Stock items partially received,Dynaman - Goods received,19 May 2015,03 Jun 2015,No,Smith & Jones ,"R6,124.65",R0.00,
,,,,,,,,,,,
PO#345972,,Craig June2015/9,Stock items partially received,Dynaman - Goods received,19 May 2015,20 May 2015,No,Smith & Jones ,"R3,849.78",R0.00,
,,,,,,,,,,,
PO#345971,,Craig June2015/8,Stock items partially received,Dynaman - Goods received,19 May 2015,20 May 2015,No,Smith & Jones ,"R1,399.92",R0.00,
,,,,,,,,,,,
PO#345970,,Craig June2015/7,Stock items partially received,Dynaman - Goods Part Received,19 May 2015,03 Jun 2015,No,Pringle of Scotland The Scottish Knitwear-pringle,"R17,737.26",R0.00,
,,,,,,,,,,,
PO#345969,,Craig June2015/6,All stock items received,Dynaman - Goods received,19 May 2015,03 Jun 2015,No,Pride & Soul ,"R3,960.00",R0.00,
